Brand,Year,Fuel_Type,Horsepower,Cylinders,Transmission,Drive_Type,Doors,Vehicle_Size,Highway_MPG,city_mpg,Popularity,Price
Nissan,1996,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,22,17,2009,3624
Nissan,1996,regular unleaded,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,22,17,2009,3185
Mazda,1992,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,33,25,586,2000
Mazda,1993,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,33,25,586,2000
Mazda,1993,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,32,24,586,2000
Mazda,1994,regular unleaded,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,33,25,586,2000
Mercedes-Benz,1990,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,23,19,617,2144
Mercedes-Benz,1990,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,23,19,617,2098
Mercedes-Benz,1991,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,23,19,617,2178
Mercedes-Benz,1991,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,23,19,617,2311
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,23,17,2009,36550
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,23,17,2009,41250
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,24,17,2009,30600
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,24,17,2009,37100
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,25,18,2009,27900
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,25,18,2009,32700
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,40250
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,35550
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,25,18,2009,36100
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,24,17,2009,33200
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,37900
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,25,18,2009,29600
Nissan,2007,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,25,18,2009,38070
Nissan,2007,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,23,17,2009,38900
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,24,17,2009,33840
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,38630
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,23,17,2009,39630
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,24,17,2009,37740
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,23,17,2009,41980
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,36280
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,25,18,2009,36740
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,40980
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,25,18,2009,38680
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,25,18,2009,28510
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,25,18,2009,30210
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,24,17,2009,31210
Nissan,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,25,18,2009,33340
Nissan,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,23,17,2009,37280
Nissan,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,41570
Nissan,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,36870
Nissan,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,23,17,2009,42570
Nissan,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,23,17,2009,37870
Nissan,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,39220
Nissan,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,23,17,2009,40220
Ferrari,2002,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,15,10,2774,160829
Ferrari,2002,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,15,10,2774,140615
Ferrari,2002,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,15,10,2774,150694
Ferrari,2002,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,15,10,2774,170829
Ferrari,2003,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,15,10,2774,165986
Ferrari,2003,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,15,10,2774,154090
Ferrari,2003,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,15,10,2774,143860
Ferrari,2003,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,15,10,2774,176287
Ferrari,2004,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,15,10,2774,157767
Ferrari,2004,premium unleaded (required),425.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,15,10,2774,187124
Ferrari,2004,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,15,10,2774,147332
Ferrari,2004,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,15,10,2774,169900
Ferrari,2004,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,15,10,2774,180408
Nissan,2015,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,46790
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,48100
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,29990
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,25,18,2009,41820
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,31290
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,34870
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,33570
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,25,18,2009,46570
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,37970
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,37070
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,25,18,2009,49400
Nissan,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,45270
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,39270
Nissan,2015,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,45490
Nissan,2015,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,41990
Nissan,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,38370
Nissan,2015,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,43290
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,25,18,2009,41820
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,48100
Nissan,2016,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,43290
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,39270
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,34870
Nissan,2016,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,41990
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,38370
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,45270
Nissan,2016,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,45490
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,29990
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,25,18,2009,46570
Nissan,2016,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,46790
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,25,18,2009,49400
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,37070
Nissan,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,31290
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,37970
Nissan,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,33570
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,37970
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,38370
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,34870
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,29990
Nissan,2017,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,45490
Nissan,2017,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,41990
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,45270
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,33570
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,24,17,2009,48100
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,39270
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,25,18,2009,46570
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,25,18,2009,49400
Nissan,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,26,18,2009,37070
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,25,18,2009,41820
Nissan,2017,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,46790
Nissan,2017,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,43290
Nissan,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,26,19,2009,31290
Mazda,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,37,25,586,25045
Mazda,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,39,28,586,26095
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,41,30,586,23795
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,41,29,586,19595
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,41,29,586,18445
Mazda,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,37,25,586,23845
Mazda,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,37,27,586,25395
Mazda,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,39,28,586,24895
Mazda,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,35,26,586,25545
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,40,30,586,24295
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,41,30,586,19495
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,40,29,586,20095
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,40,30,586,19995
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,40,30,586,21145
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,40,29,586,23245
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,41,29,586,16945
Mazda,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,35,26,586,24345
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,41,30,586,20645
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,40,29,586,18945
Mazda,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,37,27,586,26595
Mazda,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,41,29,586,22745
Mazda,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,41,30,586,17995
Mazda,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,41,29,586,22545
Mazda,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,41,30,586,21095
Mazda,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,37,27,586,25495
Mazda,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,40,29,586,20745
Mazda,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,40,30,586,24295
Mazda,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,41,30,586,23595
Mazda,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,40,30,586,21795
Mazda,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,41,29,586,17845
Mazda,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,37,27,586,26495
Mazda,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,37,25,586,24745
Mazda,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,41,30,586,18895
Mazda,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,40,30,586,19595
Mazda,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,40,29,586,23245
Mazda,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,40,29,586,18545
Mazda,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,39,28,586,25795
Mazda,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,41,29,586,20045
Mazda,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,35,26,586,25445
Mazda,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,39,28,586,24795
Mazda,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,37,28,586,21495
Mazda,2017,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Midsize,37,27,586,17845
Mazda,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Midsize,34,25,586,23145
Mazda,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,36,27,586,24195
Mazda,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,37,28,586,20145
Mazda,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,35,26,586,24945
Mazda,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,33,25,586,23895
Mazda,2017,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,37,27,586,19095
Mazda,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,35,26,586,23445
Mazda,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,37,28,586,18895
Mazda,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,37,28,586,22245
Mazda,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,33,25,586,22395
Mazda,2017,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Midsize,37,27,586,20445
BMW,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,33,22,3916,42300
BMW,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,34,23,3916,40300
BMW,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,32,21,3916,45800
BMW,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,31,20,3916,47800
BMW,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,34,22,3916,43650
BMW,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,30,20,3916,49950
BMW,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,31,20,3916,47950
BMW,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,34,23,3916,41650
BMW,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,32,21,3916,48300
BMW,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,31,21,3916,50300
BMW,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,33,23,3916,43950
BMW,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,34,23,3916,41950
BMW,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,29,20,3916,56900
BMW,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,32,21,3916,46250
BMW,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,33,21,3916,50750
BMW,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,33,22,3916,42750
BMW,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,34,23,3916,48750
BMW,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,30,20,3916,48250
BMW,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,35,23,3916,40750
BMW,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,31,20,3916,54900
BMW,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,33,21,3916,52000
BMW,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,34,23,3916,50000
BMW,2016,premium unleaded (required),240.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,34,22,3916,41850
BMW,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,30,20,3916,50150
BMW,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,35,23,3916,41850
BMW,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,29,20,3916,58950
BMW,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,34,22,3916,43850
BMW,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,31,20,3916,48150
BMW,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,31,20,3916,56950
BMW,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,34,23,3916,50300
BMW,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,32,22,3916,52300
BMW,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,31,21,3916,50500
BMW,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,33,23,3916,44150
BMW,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,34,23,3916,42150
BMW,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,30,20,3916,59300
BMW,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,29,21,3916,57300
BMW,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,32,21,3916,48500
Mercedes-Benz,1992,regular unleaded,268.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,20,15,617,2168
Mercedes-Benz,1992,regular unleaded,282.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,16,12,617,2497
Mercedes-Benz,1993,regular unleaded,275.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,22,16,617,2278
Mercedes-Benz,1993,regular unleaded,275.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,17,13,617,2650
Mercedes-Benz,1990,regular unleaded,201.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,17,14,617,2000
Mercedes-Benz,1991,regular unleaded,201.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,17,14,617,2186
Ferrari,2001,premium unleaded (required),442.0,12.0,AUTOMATIC,rear wheel drive,2.0,Compact,14,9,2774,223970
Ferrari,2001,premium unleaded (required),442.0,12.0,MANUAL,rear wheel drive,2.0,Compact,15,9,2774,219775
Ferrari,2002,premium unleaded (required),442.0,12.0,AUTOMATIC,rear wheel drive,2.0,Compact,14,9,2774,228625
Ferrari,2002,premium unleaded (required),442.0,12.0,MANUAL,rear wheel drive,2.0,Compact,15,9,2774,224585
Ferrari,2003,premium unleaded (required),442.0,12.0,AUTOMATIC,rear wheel drive,2.0,Compact,14,9,2774,228625
Ferrari,2003,premium unleaded (required),442.0,12.0,MANUAL,rear wheel drive,2.0,Compact,15,9,2774,224585
Ferrari,2013,premium unleaded (required),562.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,17,13,2774,257412
Ferrari,2013,premium unleaded (required),562.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,17,13,2774,233509
Ferrari,2014,premium unleaded (required),562.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,17,13,2774,233509
Ferrari,2014,premium unleaded (required),597.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,17,13,2774,288000
Ferrari,2014,premium unleaded (required),562.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,17,13,2774,257412
Ferrari,2015,premium unleaded (required),562.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,17,13,2774,239340
